source_table,constraint,source_column,target_table,target_column
frontdesk_frontdesk_hr_employee_rel,frontdesk_frontdesk_hr_employee_rel_hr_employee_id_fkey,hr_employee_id,hr_employee,id
frontdesk_frontdesk_res_users_rel,frontdesk_frontdesk_res_users_rel_frontdesk_frontdesk_id_fkey,frontdesk_frontdesk_id,frontdesk_frontdesk,id
frontdesk_frontdesk_res_users_rel,frontdesk_frontdesk_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
frontdesk_frontdesk,frontdesk_frontdesk_sms_template_id_fkey,sms_template_id,sms_template,id
frontdesk_frontdesk,frontdesk_frontdesk_write_uid_fkey,write_uid,res_users,id
frontdesk_visitor,frontdesk_visitor_company_id_fkey,company_id,res_company,id
frontdesk_visitor,frontdesk_visitor_create_uid_fkey,create_uid,res_users,id
frontdesk_visitor_hr_employee_rel,frontdesk_visitor_hr_employee_rel_frontdesk_visitor_id_fkey,frontdesk_visitor_id,frontdesk_visitor,id
frontdesk_visitor_hr_employee_rel,frontdesk_visitor_hr_employee_rel_hr_employee_id_fkey,hr_employee_id,hr_employee,id
frontdesk_visitor,frontdesk_visitor_station_id_fkey,station_id,frontdesk_frontdesk,id
frontdesk_visitor,frontdesk_visitor_write_uid_fkey,write_uid,res_users,id
fsm_stock_tracking,fsm_stock_tracking_company_id_fkey,company_id,res_company,id
fsm_stock_tracking,fsm_stock_tracking_create_uid_fkey,create_uid,res_users,id
fsm_stock_tracking_line,fsm_stock_tracking_line_company_id_fkey,company_id,res_company,id
fsm_stock_tracking_line,fsm_stock_tracking_line_create_uid_fkey,create_uid,res_users,id
fsm_stock_tracking_line,fsm_stock_tracking_line_lot_id_fkey,lot_id,stock_lot,id
fsm_stock_tracking_line,fsm_stock_tracking_line_product_id_fkey,product_id,product_product,id
fsm_stock_tracking_line,fsm_stock_tracking_line_sale_order_line_id_fkey,sale_order_line_id,sale_order_line,id
fsm_stock_tracking_line,fsm_stock_tracking_line_wizard_tracking_line_fkey,wizard_tracking_line,fsm_stock_tracking,id
fsm_stock_tracking_line,fsm_stock_tracking_line_wizard_tracking_line_validated_fkey,wizard_tracking_line_validated,fsm_stock_tracking,id
fsm_stock_tracking_line,fsm_stock_tracking_line_write_uid_fkey,write_uid,res_users,id
fsm_stock_tracking,fsm_stock_tracking_product_id_fkey,product_id,product_product,id
fsm_stock_tracking,fsm_stock_tracking_task_id_fkey,task_id,project_task,id
fsm_stock_tracking,fsm_stock_tracking_write_uid_fkey,write_uid,res_users,id
gamification_badge,gamification_badge_create_uid_fkey,create_uid,res_users,id
gamification_badge_rule_badge_rel,gamification_badge_rule_badge_rel_badge1_id_fkey,badge1_id,gamification_badge,id
gamification_badge_rule_badge_rel,gamification_badge_rule_badge_rel_badge2_id_fkey,badge2_id,gamification_badge,id
gamification_badge,gamification_badge_survey_id_fkey,survey_id,survey_survey,id
gamification_badge_user,gamification_badge_user_badge_id_fkey,badge_id,gamification_badge,id
gamification_badge_user,gamification_badge_user_challenge_id_fkey,challenge_id,gamification_challenge,id
gamification_badge_user,gamification_badge_user_create_uid_fkey,create_uid,res_users,id
gamification_badge_user,gamification_badge_user_employee_id_fkey,employee_id,hr_employee,id
gamification_badge_user,gamification_badge_user_sender_id_fkey,sender_id,res_users,id
gamification_badge_user,gamification_badge_user_user_id_fkey,user_id,res_users,id
gamification_badge_user_wizard,gamification_badge_user_wizard_badge_id_fkey,badge_id,gamification_badge,id
gamification_badge_user_wizard,gamification_badge_user_wizard_create_uid_fkey,create_uid,res_users,id
gamification_badge_user_wizard,gamification_badge_user_wizard_employee_id_fkey,employee_id,hr_employee,id
gamification_badge_user_wizard,gamification_badge_user_wizard_user_id_fkey,user_id,res_users,id
gamification_badge_user_wizard,gamification_badge_user_wizard_write_uid_fkey,write_uid,res_users,id
gamification_badge_user,gamification_badge_user_write_uid_fkey,write_uid,res_users,id
gamification_badge,gamification_badge_write_uid_fkey,write_uid,res_users,id
gamification_challenge,gamification_challenge_create_uid_fkey,create_uid,res_users,id
gamification_challenge_line,gamification_challenge_line_challenge_id_fkey,challenge_id,gamification_challenge,id
gamification_challenge_line,gamification_challenge_line_create_uid_fkey,create_uid,res_users,id
gamification_challenge_line,gamification_challenge_line_definition_id_fkey,definition_id,gamification_goal_definition,id
gamification_challenge_line,gamification_challenge_line_write_uid_fkey,write_uid,res_users,id
gamification_challenge,gamification_challenge_manager_id_fkey,manager_id,res_users,id
gamification_challenge,gamification_challenge_report_message_group_id_fkey,report_message_group_id,discuss_channel,id
gamification_challenge,gamification_challenge_report_template_id_fkey,report_template_id,mail_template,id
gamification_challenge,gamification_challenge_reward_first_id_fkey,reward_first_id,gamification_badge,id
gamification_challenge,gamification_challenge_reward_id_fkey,reward_id,gamification_badge,id
gamification_challenge,gamification_challenge_reward_second_id_fkey,reward_second_id,gamification_badge,id
gamification_challenge,gamification_challenge_reward_third_id_fkey,reward_third_id,gamification_badge,id
gamification_challenge_users_rel,gamification_challenge_users_rel_gamification_challenge_id_fkey,gamification_challenge_id,gamification_challenge,id
gamification_challenge_users_rel,gamification_challenge_users_rel_res_users_id_fkey,res_users_id,res_users,id
gamification_challenge,gamification_challenge_write_uid_fkey,write_uid,res_users,id
gamification_goal,gamification_goal_challenge_id_fkey,challenge_id,gamification_challenge,id
gamification_goal,gamification_goal_create_uid_fkey,create_uid,res_users,id
gamification_goal_definition,gamification_goal_definition_action_id_fkey,action_id,ir_act_window,id
gamification_goal_definition,gamification_goal_definition_batch_distinctive_field_fkey,batch_distinctive_field,ir_model_fields,id
gamification_goal_definition,gamification_goal_definition_create_uid_fkey,create_uid,res_users,id
gamification_goal_definition,gamification_goal_definition_field_date_id_fkey,field_date_id,ir_model_fields,id
gamification_goal_definition,gamification_goal_definition_field_id_fkey,field_id,ir_model_fields,id
gamification_goal,gamification_goal_definition_id_fkey,definition_id,gamification_goal_definition,id
gamification_goal_definition,gamification_goal_definition_model_id_fkey,model_id,ir_model,id
gamification_goal_definition,gamification_goal_definition_write_uid_fkey,write_uid,res_users,id
gamification_goal,gamification_goal_line_id_fkey,line_id,gamification_challenge_line,id
gamification_goal,gamification_goal_user_id_fkey,user_id,res_users,id
gamification_goal_wizard,gamification_goal_wizard_create_uid_fkey,create_uid,res_users,id
gamification_goal_wizard,gamification_goal_wizard_goal_id_fkey,goal_id,gamification_goal,id
gamification_goal_wizard,gamification_goal_wizard_write_uid_fkey,write_uid,res_users,id
gamification_goal,gamification_goal_write_uid_fkey,write_uid,res_users,id
gamification_invited_user_ids_rel,gamification_invited_user_ids_re_gamification_challenge_id_fkey,gamification_challenge_id,gamification_challenge,id
gamification_invited_user_ids_rel,gamification_invited_user_ids_rel_res_users_id_fkey,res_users_id,res_users,id
gamification_karma_rank,gamification_karma_rank_create_uid_fkey,create_uid,res_users,id
gamification_karma_rank,gamification_karma_rank_write_uid_fkey,write_uid,res_users,id
gamification_karma_tracking,gamification_karma_tracking_create_uid_fkey,create_uid,res_users,id
gamification_karma_tracking,gamification_karma_tracking_user_id_fkey,user_id,res_users,id
gamification_karma_tracking,gamification_karma_tracking_write_uid_fkey,write_uid,res_users,id
google_calendar_account_reset,google_calendar_account_reset_create_uid_fkey,create_uid,res_users,id
google_calendar_account_reset,google_calendar_account_reset_user_id_fkey,user_id,res_users,id
google_calendar_account_reset,google_calendar_account_reset_write_uid_fkey,write_uid,res_users,id
header_footer_quotation_template_rel,header_footer_quotation_template_re_sale_order_template_id_fkey,sale_order_template_id,sale_order_template,id
header_footer_quotation_template_rel,header_footer_quotation_template_rel_quotation_document_id_fkey,quotation_document_id,quotation_document,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_create_uid_fkey,create_uid,res_users,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_helpdesk_ticket_id_fkey,helpdesk_ticket_id,helpdesk_ticket,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_partner_id_fkey,partner_id,res_partner,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_project_id_fkey,project_id,project_project,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_worksheet_template_id_fkey,worksheet_template_id,worksheet_template,id
helpdesk_create_fsm_task,helpdesk_create_fsm_task_write_uid_fkey,write_uid,res_users,id
helpdesk_sla,helpdesk_sla_company_id_fkey,company_id,res_company,id
helpdesk_sla,helpdesk_sla_create_uid_fkey,create_uid,res_users,id
helpdesk_sla_helpdesk_stage_rel,helpdesk_sla_helpdesk_stage_rel_helpdesk_sla_id_fkey,helpdesk_sla_id,helpdesk_sla,id
helpdesk_sla_helpdesk_stage_rel,helpdesk_sla_helpdesk_stage_rel_helpdesk_stage_id_fkey,helpdesk_stage_id,helpdesk_stage,id
helpdesk_sla_helpdesk_tag_rel,helpdesk_sla_helpdesk_tag_rel_helpdesk_sla_id_fkey,helpdesk_sla_id,helpdesk_sla,id
helpdesk_sla_helpdesk_tag_rel,helpdesk_sla_helpdesk_tag_rel_helpdesk_tag_id_fkey,helpdesk_tag_id,helpdesk_tag,id
helpdesk_sla_res_partner_rel,helpdesk_sla_res_partner_rel_helpdesk_sla_id_fkey,helpdesk_sla_id,helpdesk_sla,id
helpdesk_sla_res_partner_rel,helpdesk_sla_res_partner_rel_res_partner_id_fkey,res_partner_id,res_partner,id
helpdesk_sla,helpdesk_sla_stage_id_fkey,stage_id,helpdesk_stage,id
helpdesk_sla_status,helpdesk_sla_status_create_uid_fkey,create_uid,res_users,id
helpdesk_sla_status,helpdesk_sla_status_sla_id_fkey,sla_id,helpdesk_sla,id
helpdesk_sla_status,helpdesk_sla_status_sla_stage_id_fkey,sla_stage_id,helpdesk_stage,id
helpdesk_sla_status,helpdesk_sla_status_ticket_id_fkey,ticket_id,helpdesk_ticket,id
helpdesk_sla_status,helpdesk_sla_status_write_uid_fkey,write_uid,res_users,id
helpdesk_sla,helpdesk_sla_team_id_fkey,team_id,helpdesk_team,id
helpdesk_sla,helpdesk_sla_write_uid_fkey,write_uid,res_users,id
helpdesk_stage,helpdesk_stage_create_uid_fkey,create_uid,res_users,id
helpdesk_stage_delete_wizard_helpdesk_team_rel,helpdesk_stage_delete_wizard__helpdesk_stage_delete_wizard_fkey,helpdesk_stage_delete_wizard_id,helpdesk_stage_delete_wizard,id
helpdesk_stage_delete_wizard,helpdesk_stage_delete_wizard_create_uid_fkey,create_uid,res_users,id
helpdesk_stage_delete_wizard_helpdesk_team_rel,helpdesk_stage_delete_wizard_helpdesk_tea_helpdesk_team_id_fkey,helpdesk_team_id,helpdesk_team,id
helpdesk_stage_delete_wizard,helpdesk_stage_delete_wizard_write_uid_fkey,write_uid,res_users,id
helpdesk_stage_helpdesk_stage_delete_wizard_rel,helpdesk_stage_helpdesk_stage_delete_wiz_helpdesk_stage_id_fkey,helpdesk_stage_id,helpdesk_stage,id
helpdesk_stage_helpdesk_stage_delete_wizard_rel,helpdesk_stage_helpdesk_stage_helpdesk_stage_delete_wizard_fkey,helpdesk_stage_delete_wizard_id,helpdesk_stage_delete_wizard,id
helpdesk_stage,helpdesk_stage_sms_template_id_fkey,sms_template_id,sms_template,id
helpdesk_stage,helpdesk_stage_template_id_fkey,template_id,mail_template,id
helpdesk_stage,helpdesk_stage_write_uid_fkey,write_uid,res_users,id
helpdesk_tag_assignment,helpdesk_tag_assignment_create_uid_fkey,create_uid,res_users,id
helpdesk_tag_assignment_res_users_rel,helpdesk_tag_assignment_res_use_helpdesk_tag_assignment_id_fkey,helpdesk_tag_assignment_id,helpdesk_tag_assignment,id
helpdesk_tag_assignment_res_users_rel,helpdesk_tag_assignment_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
helpdesk_tag_assignment,helpdesk_tag_assignment_tag_id_fkey,tag_id,helpdesk_tag,id
helpdesk_tag_assignment,helpdesk_tag_assignment_team_id_fkey,team_id,helpdesk_team,id
helpdesk_tag_assignment,helpdesk_tag_assignment_write_uid_fkey,write_uid,res_users,id
helpdesk_tag,helpdesk_tag_create_uid_fkey,create_uid,res_users,id
helpdesk_tag_helpdesk_ticket_rel,helpdesk_tag_helpdesk_ticket_rel_helpdesk_tag_id_fkey,helpdesk_tag_id,helpdesk_tag,id
helpdesk_tag_helpdesk_ticket_rel,helpdesk_tag_helpdesk_ticket_rel_helpdesk_ticket_id_fkey,helpdesk_ticket_id,helpdesk_ticket,id
helpdesk_tag,helpdesk_tag_write_uid_fkey,write_uid,res_users,id
helpdesk_team,helpdesk_team_alias_id_fkey,alias_id,mail_alias,id
helpdesk_team,helpdesk_team_company_id_fkey,company_id,res_company,id
helpdesk_team,helpdesk_team_create_uid_fkey,create_uid,res_users,id
helpdesk_team,helpdesk_team_fsm_project_id_fkey,fsm_project_id,project_project,id
helpdesk_team_res_users_rel,helpdesk_team_res_users_rel_helpdesk_team_id_fkey,helpdesk_team_id,helpdesk_team,id
helpdesk_team_res_users_rel,helpdesk_team_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
helpdesk_team,helpdesk_team_resource_calendar_id_fkey,resource_calendar_id,resource_calendar,id
helpdesk_team_slide_channel_rel,helpdesk_team_slide_channel_rel_helpdesk_team_id_fkey,helpdesk_team_id,helpdesk_team,id
helpdesk_team_slide_channel_rel,helpdesk_team_slide_channel_rel_slide_channel_id_fkey,slide_channel_id,slide_channel,id
helpdesk_team,helpdesk_team_to_stage_id_fkey,to_stage_id,helpdesk_stage,id
helpdesk_team,helpdesk_team_website_form_view_id_fkey,website_form_view_id,ir_ui_view,id
helpdesk_team,helpdesk_team_website_id_fkey,website_id,website,id
helpdesk_team,helpdesk_team_website_menu_id_fkey,website_menu_id,website_menu,id
helpdesk_team,helpdesk_team_write_uid_fkey,write_uid,res_users,id
helpdesk_ticket,helpdesk_ticket_campaign_id_fkey,campaign_id,utm_campaign,id
helpdesk_ticket,helpdesk_ticket_company_id_fkey,company_id,res_company,id
helpdesk_ticket_convert_wizard,helpdesk_ticket_convert_wizard_create_uid_fkey,create_uid,res_users,id
helpdesk_ticket_convert_wizard,helpdesk_ticket_convert_wizard_project_id_fkey,project_id,project_project,id
helpdesk_ticket_convert_wizard,helpdesk_ticket_convert_wizard_stage_id_fkey,stage_id,project_task_type,id
helpdesk_ticket_convert_wizard,helpdesk_ticket_convert_wizard_write_uid_fkey,write_uid,res_users,id
helpdesk_ticket,helpdesk_ticket_create_uid_fkey,create_uid,res_users,id
helpdesk_ticket,helpdesk_ticket_lot_id_fkey,lot_id,stock_lot,id
helpdesk_ticket,helpdesk_ticket_medium_id_fkey,medium_id,utm_medium,id
helpdesk_ticket,helpdesk_ticket_origin_channel_id_fkey,origin_channel_id,discuss_channel,id
helpdesk_ticket,helpdesk_ticket_partner_id_fkey,partner_id,res_partner,id
helpdesk_ticket,helpdesk_ticket_product_id_fkey,product_id,product_product,id
helpdesk_ticket,helpdesk_ticket_sale_order_id_fkey,sale_order_id,sale_order,id
helpdesk_ticket,helpdesk_ticket_source_id_fkey,source_id,utm_source,id
helpdesk_ticket,helpdesk_ticket_stage_id_fkey,stage_id,helpdesk_stage,id
helpdesk_ticket_stock_picking_rel,helpdesk_ticket_stock_picking_rel_helpdesk_ticket_id_fkey,helpdesk_ticket_id,helpdesk_ticket,id
helpdesk_ticket_stock_picking_rel,helpdesk_ticket_stock_picking_rel_stock_picking_id_fkey,stock_picking_id,stock_picking,id
helpdesk_ticket,helpdesk_ticket_team_id_fkey,team_id,helpdesk_team,id
helpdesk_ticket_to_lead,helpdesk_ticket_to_lead_create_uid_fkey,create_uid,res_users,id
helpdesk_ticket_to_lead,helpdesk_ticket_to_lead_partner_id_fkey,partner_id,res_partner,id
